"","logFC","logCPM","LR","PValue","FDR"
"209251_x_at",-5.22452869008721,8.11935140766334,11020.119281461,0,0
"208679_s_at",-5.22047662287562,8.00728071908762,1775.76511772889,0,0
"1555832_s_at",-5.20966716272282,7.77363467846642,1482.59723779795,0,0
"208640_at",-5.20616068718529,7.9777767574257,9632.20506378156,0,0
"208581_x_at",-5.20492709608667,7.87239636227833,8769.21501937781,0,0
"201090_x_at",-5.18858671818992,8.09661742208158,10710.0805098262,0,0
"202698_x_at",-5.18649363036894,8.01925093783148,2677.71042165421,0,0
"218807_at",-5.1813438693301,7.17388037070017,1882.4007328345,0,0
"209732_at",-5.17838245758923,7.3881860588245,3237.74681243564,0,0
"203961_at",-5.17678131107116,6.73547749059643,1701.76048056297,0,0
"200780_x_at",-5.16869892236283,8.08292012536168,10549.1967419781,0,0
"208113_x_at",-5.16592912526997,8.00276606567046,3134.98868754746,0,0
"215952_s_at",-5.16580832097518,8.01695414340577,9935.12529737111,0,0
"213612_x_at",-5.16435633527148,7.85257127962897,2703.89137846127,0,0
"201134_x_at",-5.15750329871519,8.01773220727049,4156.4457720912,0,0
"200965_s_at",-5.1541450981566,7.336892524182,5349.13628190751,0,0
"200921_s_at",-5.15231101200659,7.8029348252371,8139.42980576405,0,0
"201273_s_at",-5.14973881021334,7.94672677770321,9297.51538871964,0,0
"201425_at",-5.14772709481862,7.4682984259861,3902.44419007744,0,0
"209099_x_at",-5.14730745366202,7.66633290663232,2630.95687533769,0,0
"201506_at",-5.12954875706937,7.53503596790284,4680.06470496368,0,0
"200023_s_at",-5.12911788834057,7.96846358218857,9457.29605767961,0,0
"226091_s_at",-5.12820751536042,7.93450837858604,3101.31486311524,0,0
"211962_s_at",-5.12452434267387,7.56727572990933,1734.87245095177,0,0
"200094_s_at",-5.12147611908096,8.03935302227996,3170.28878001014,0,0
"200703_at",-5.12098191836401,7.96825619702016,2422.44490122072,0,0
"217718_s_at",-5.1178300750087,7.97920174983385,3926.34657936265,0,0
"211750_x_at",-5.11508923666674,8.0466866697389,4939.79426250982,0,0
"219762_s_at",-5.1127998685094,7.95242324130541,3067.86011892608,0,0
"217982_s_at",-5.10123904741309,7.95942071312072,2224.3388303718,0,0
"212185_x_at",-5.09732762459799,7.89684797283379,4714.91532753322,0,0
"212826_s_at",-5.09694577111939,7.91152175817766,4372.48149919968,0,0
"207431_s_at",-5.09042469254935,7.70877406882121,7400.17110836702,0,0
"200030_s_at",-5.08881375620707,8.0341952320844,6471.04749803299,0,0
"1555851_s_at",-5.08299660832334,7.72218549786619,1902.10060453448,0,0
"208628_s_at",-5.07715657430746,8.01276993777231,4493.20826572694,0,0
"224795_x_at",-5.07575611319773,7.32396714455602,5194.53717755185,0,0
"224597_at",-5.07107578020077,7.86148768806629,4110.48014936789,0,0
"201754_at",-5.06874510947074,7.95616973760538,4080.83942342054,0,0
"203917_at",-5.06843704916313,7.47081454942062,3520.89752332633,0,0
"201215_at",-5.06405716131061,7.85019535684995,4487.56214226185,0,0
"216515_x_at",-5.06130684971191,7.86882937307989,5583.96814523185,0,0
"226740_x_at",-5.05927454617866,7.77951682798983,6836.70910109903,0,0
"234512_x_at",-5.05907940148717,7.86253788129747,2357.9576563062,0,0
"212266_s_at",-5.05514796346554,7.76438693141815,7745.14311196663,0,0
"221791_s_at",-5.05195793819601,7.94348168122916,2709.74107612621,0,0
"208763_s_at",-5.04755047616604,7.37307603059026,2154.19360232278,0,0
"205849_s_at",-5.04426320260875,7.88645377073102,8624.6249114513,0,0
"200663_at",-5.04256091592148,8.02437769885619,1730.79823487793,0,0
"200686_s_at",-5.04099252632107,7.78729871605717,1933.13011068026,0,0
"201103_x_at",-5.03540779462422,7.76347502869087,7725.03800165512,0,0
"206276_at",-5.03310231517483,6.98793024169433,2310.35906626957,0,0
"212273_x_at",-5.03272096797081,7.99137698853001,9448.82534523937,0,0
"203113_s_at",-5.03071453216402,7.87290051856632,4671.4904095936,0,0
"212586_at",-5.02899260213103,7.6572979130781,4142.19431455672,0,0
"209240_at",-5.01630149830765,7.69198453103908,2197.0390208415,0,0
"221474_at",-5.01251084221862,7.85074720414577,6970.95754925218,0,0
"211921_x_at",-5.01000198799884,7.88459608621694,2046.55131186452,0,0
"203305_at",-5.00945791391038,6.69726393800544,2912.05701480879,0,0
"210774_s_at",-5.00882219726047,7.7459966296794,2909.44975321654,0,0
"200904_at",-5.00860048517861,7.44238793817508,5169.87798416371,0,0
"201318_s_at",-5.00714679735784,7.86553946012337,6248.72720369049,0,0
"221891_x_at",-5.00498212770987,7.99516061959317,9475.8019550305,0,0
"200905_x_at",-5.00386701459687,7.73424621543068,3212.95636898473,0,0
"211945_s_at",-4.99490917026327,7.86844445993468,1640.75411164642,0,0
"200772_x_at",-4.99132301439719,7.85644275685309,2022.93699210186,0,0
"204141_at",-4.98050014216642,7.78374096813133,2463.47671357465,0,0
"211185_s_at",-4.97980103200164,7.77863990500958,4002.55744394108,0,0
"200662_s_at",-4.97638465982576,7.79156151803904,3871.02612792804,0,0
"211070_x_at",-4.97184012097907,7.8835798838354,2493.30504064523,0,0
"215823_x_at",-4.96793220044073,7.87270078826488,2256.14580503864,0,0
"208405_s_at",-4.9664819282083,7.7698628135769,4118.06107417565,0,0
"224604_at",-4.964707792924,7.47783526915195,1805.70315768345,0,0
"201071_x_at",-4.96335549956122,7.78624629706768,7302.7255183994,0,0
"202054_s_at",-4.96303065017274,7.44323837006324,3502.49022573758,0,0
"208668_x_at",-4.96241381733464,7.89209431994237,5698.8918781278,0,0
"215867_x_at",-4.95606213943735,7.1798655107638,4071.36050215438,0,0
"201029_s_at",-4.95129272261687,7.73055448496553,3103.96352981293,0,0
"221651_x_at",-4.94464849832763,7.22189676806534,3676.27135949135,0,0
"200794_x_at",-4.94205992922594,7.76119166334325,7554.64239777472,0,0
"200632_s_at",-4.93998830032382,7.45782188351884,4270.99215081623,0,0
"210211_s_at",-4.93959331182092,7.9023073928324,3340.69540355539,0,0
"202228_s_at",-4.93896913424234,7.74997221768559,6253.08428566898,0,0
"1555961_a_at",-4.9349918491683,7.83280930534694,2673.55755770172,0,0
"200639_s_at",-4.93012541774637,7.80917895840182,2450.21388458681,0,0
"AFFX-HSAC07/X00351_5_at",-4.92291862781318,7.92761956865663,6807.71529959694,0,0
"221671_x_at",-4.92167190042115,7.19012763679596,2472.55702816679,0,0
"211528_x_at",-4.9155701849022,7.68877019033355,2223.42408925268,0,0
"212085_at",-4.91363583635165,7.82142280999958,2027.25460009859,0,0
"203638_s_at",-4.91187447287038,6.7699006944811,3049.78502289819,0,0
"215111_s_at",-4.91047190926297,7.59950184350666,5036.70362726128,0,0
"201994_at",-4.91042723308501,7.86784272259209,3639.5748529715,0,0
"201885_s_at",-4.91017744884824,7.7130189567318,1497.80037890217,0,0
"203140_at",-4.91012440484245,7.34674035296502,2151.71008453364,0,0
"210149_s_at",-4.90958439506565,7.84306581324332,2294.45324841513,0,0
"216268_s_at",-4.9054321730441,7.48476006519753,5834.95839823892,0,0
"200925_at",-4.90277109070387,7.86291615042182,2887.79433334498,0,0
"213699_s_at",-4.90108925836042,7.83679206509934,8017.22542116348,0,0
"201360_at",-4.89594892501041,7.62331250724564,5398.10851504822,0,0
"200675_at",-4.89218345405731,7.63981819406372,2063.18906142044,0,0
"210095_s_at",-4.89054888318295,7.46001997754202,5114.30554030158,0,0
"201210_at",-4.890268643129,7.74339357418193,6753.82127828711,0,0
"214164_x_at",-4.88757566470479,7.10928315729045,4141.3599742077,0,0
"1552797_s_at",-4.88119419587981,6.36576968895098,2107.38883650088,0,0
"200614_at",-4.88087909008309,7.83024587957297,7949.19331511082,0,0
"224569_s_at",-4.87262950950162,7.61961213254411,1611.71663537937,0,0
"208855_s_at",-4.87155704255869,7.66592014021261,6319.88535696446,0,0
"221501_x_at",-4.8710544686722,7.59346464608836,1645.19284080819,0,0
"202393_s_at",-4.86033669044243,7.35880054191227,3818.89722587748,0,0
"200981_x_at",-4.85578466464413,7.84497563220594,2893.19192615377,0,0
"211755_s_at",-4.85136663265134,7.8004869041438,3897.07234687287,0,0
"224187_x_at",-4.85127851452119,7.89644197701289,8387.43254349354,0,0
"206158_s_at",-4.84712670574443,7.77036207567174,5453.46909677748,0,0
"222229_x_at",-4.84376932959805,7.7992225887392,1800.68958486108,0,0
"210338_s_at",-4.83878584774314,7.88928626684988,8262.83617833079,0,0
"201136_at",-4.83742240839222,7.55394158346544,4805.43446511872,0,0
"203380_x_at",-4.83421824991127,7.51555067602284,5919.86277440495,0,0
"217491_x_at",-4.83368596770221,7.78117085548527,1817.02879638495,0,0
"210648_x_at",-4.82244417995723,7.70496830759149,2279.76887409308,0,0
"209066_x_at",-4.82046079501698,7.73581043056329,7207.37401277489,0,0
"217724_at",-4.8167858911037,7.712049089414,2519.93505956034,0,0
"200810_s_at",-4.80949344252984,7.55419206975801,3926.03465471144,0,0
"200645_at",-4.80481267646941,7.64338439226258,6592.20007924691,0,0
"213366_x_at",-4.8028842630803,7.74260206928148,2058.75373120775,0,0
"200009_at",-4.7993434846727,7.70940936454092,6975.90613700883,0,0
"200086_s_at",-4.79871252078207,7.69611251991497,2420.34664209244,0,0
"200958_s_at",-4.79862357293216,7.7860286163394,2467.77524762258,0,0
"203455_s_at",-4.79728454742087,7.62947446708169,6501.35921810856,0,0
"200799_at",-4.79669832434974,7.56161495431069,2987.00532594271,0,0
"212501_at",-4.79494774799926,7.65790894913633,1769.19994442405,0,0
"208746_x_at",-4.7942624713583,7.73669124894699,1937.67017764266,0,0
"200840_at",-4.77859766085052,7.72599044611728,2380.48468287,0,0
"201021_s_at",-4.77791656908942,7.72730963459875,1806.50518087145,0,0
"213702_x_at",-4.77706742153321,7.67273146116989,1764.9321888125,0,0
"210891_s_at",-4.77491711037482,7.56888785106044,4689.17595686641,0,0
"225547_at",-4.76954838385564,7.76218340944739,7266.95897315353,0,0
"225413_at",-4.76856051730592,7.75934247540737,1896.50990986283,0,0
"208870_x_at",-4.7658602696932,7.67783863269661,1921.29408220141,0,0
"210453_x_at",-4.76391558412767,7.71698214851051,1842.55738604065,0,0
"209563_x_at",-4.75874301410223,7.64019104345705,1708.41341473871,0,0
"224731_at",-4.75410303159107,7.62640646355033,5468.82838203879,0,0
"229447_x_at",-4.75385312937333,7.58127272877138,5832.15449295296,0,0
"224741_x_at",-4.74103737935547,7.64858719615076,3515.30465757135,0,0
"212242_at",-4.73874106478703,7.18828800592691,3344.5415801624,0,0
"208655_at",-4.73751885789487,7.55756219823847,5351.71941095202,0,0
"207585_s_at",-4.73686589351634,7.65988071648934,6589.46498948766,0,0
"224840_at",-4.73323009543108,7.32740827893723,4041.28653209541,0,0
"201443_s_at",-4.73083180306532,7.59642189556024,6213.354973378,0,0
"227001_at",-4.72985442679396,6.87521615855474,1782.60528055221,0,0
"212998_x_at",-4.72947485827102,6.84025673290936,3144.78922738519,0,0
"218067_s_at",-4.7286073518604,7.3818570798983,2842.63367605652,0,0
"226297_at",-4.72599281429254,7.41943228004911,5307.67274862642,0,0
"200985_s_at",-4.72455685542908,7.62151266054304,1971.7468211003,0,0
"210466_s_at",-4.71873985875875,7.70628639377692,3078.85224543719,0,0
"209389_x_at",-4.71548140077918,7.63848477103539,2275.72694673626,0,0
"213513_x_at",-4.7149757405424,7.5564575025325,5641.97062209605,0,0
"200660_at",-4.71439743650771,7.61772226400779,6330.72236963848,0,0
"200654_at",-4.70808898196652,7.64513607200398,1910.69998103607,0,0
"213151_s_at",-4.70482768546847,7.61793809447893,1829.79948786765,0,0
"203752_s_at",-4.70287004841052,7.44771199335053,1842.31505142267,0,0
"224655_at",-4.70210823487018,7.49714308282007,2398.33412260207,0,0
"200761_s_at",-4.6982735010668,7.5864098220968,2251.18883273418,0,0
"222980_at",-4.69809443743422,7.52267424978084,5763.04450875208,0,0
"210908_s_at",-4.69324056777944,7.63606937358517,3832.25560156704,0,0
"200087_s_at",-4.69092127918953,7.61921450246619,6277.76655000173,0,0
"204031_s_at",-4.6875552128993,7.63867736550554,6408.65576871024,0,0
"201597_at",-4.68527341839882,7.69087449682065,1895.44035493733,0,0
"202727_s_at",-4.68354798910239,7.3412578402967,3129.31795807562,0,0
"201922_at",-4.67633397827228,7.60453280952962,6182.81163726495,0,0
"238778_at",-4.67542862369504,6.06130458572522,1536.87905494155,0,0
"200647_x_at",-4.67473966917258,7.61819219816028,5276.29063554275,0,0
"201592_at",-4.67402237198147,7.63806613325994,5944.20257665415,0,0
"219939_s_at",-4.67313775866034,7.58216315017361,6078.131473944,0,0
"202110_at",-4.6664828215779,7.67466996203289,1796.12429156342,0,0
"200640_at",-4.66418820480626,7.63775923146791,1918.31023598651,0,0
"208864_s_at",-4.66335625716682,7.64372383850901,6401.15064360393,0,0
"200620_at",-4.66287061036108,7.55754956483084,5906.26554917809,0,0
"200627_at",-4.66120704242617,7.70092879589806,6739.0017430546,0,0
"212698_s_at",-4.66041532412644,7.46268080745099,4030.5904347124,0,0
"211787_s_at",-4.65976863621497,7.77864103238282,6662.3633358152,0,0
"208798_x_at",-4.65830591429725,7.13198341416001,1743.00394926943,0,0
"200642_at",-4.65714845658176,7.67222295098892,2344.43911347285,0,0
"208641_s_at",-4.65413035905759,7.61005684712884,2051.38535786227,0,0
"213735_s_at",-4.65277418089803,7.65096084602451,2018.07650295412,0,0
"209377_s_at",-4.64910200924424,7.5513812163888,1939.6200365441,0,0
"213101_s_at",-4.64849832499846,7.65142733234168,3724.63163482117,0,0
"200007_at",-4.64742048857655,7.66194240076101,2387.19318824226,0,0
"212352_s_at",-4.64424181610333,7.57715955497934,6005.99077623717,0,0
"205363_at",-4.64200687579293,6.20817382215983,1736.45308316691,0,0
"201432_at",-4.64048439308704,7.48115156756028,5507.20245443491,0,0
"214288_s_at",-4.63695599698029,7.62642682956633,6237.67220139108,0,0
"208826_x_at",-4.63674282569836,7.6373623664326,4818.77772965667,0,0
"225951_s_at",-4.63373062735509,7.39771996269795,5085.8862966104,0,0
"212426_s_at",-4.62977720945925,7.57129226312521,5960.22380930322,0,0
"203037_s_at",-4.62975496641241,7.16197456213689,2495.40429881854,0,0
"221875_x_at",-4.6259580107165,7.39520771573353,5051.80881561102,0,0
"210949_s_at",-4.62407041150578,7.60287978704967,6110.33053277354,0,0
"208865_at",-4.62183218191316,7.45885610379079,1976.92297012267,0,0
"201502_s_at",-4.6184604575603,7.23856664055127,1508.44017668994,0,0
"214870_x_at",-4.61264817883646,7.37953428636374,1684.12631186972,0,0
"200847_s_at",-4.60685365428819,7.48692936439929,2265.26454114133,0,0
"217845_x_at",-4.60653375765376,7.55116489469132,4021.68762706331,0,0
"208687_x_at",-4.59970625418128,7.73701708162017,5615.46142330621,0,0
"212857_x_at",-4.59375636357953,7.57442154798517,5320.02717087167,0,0
"200064_at",-4.59356598915323,7.72690105724392,3956.87684580249,0,0
"210592_s_at",-4.59216038398279,7.52916537935474,5666.9295913529,0,0
"207132_x_at",-4.58674117722507,7.56391634050168,3665.00780774428,0,0
"200097_s_at",-4.58499012627239,7.53978315244712,5696.76553683855,0,0
"223000_s_at",-4.58482275521747,7.16092571993709,2051.76611973566,0,0
"209034_at",-4.58319628500205,7.31276176547189,4662.91261262587,0,0
"221619_s_at",-4.56978907044629,7.54464826267859,5716.10532884812,0,0
"208656_s_at",-4.5693034877773,7.45316357301445,5259.39226460389,0,0
"218226_s_at",-4.56922767754249,7.62713120547909,2582.87864395614,0,0
"214677_x_at",-4.5653921713268,6.87144859402693,3105.33318446126,0,0
"201530_x_at",-4.56485200171436,7.71405851577042,2583.69234848961,0,0
"200057_s_at",-4.56141074022301,7.61415904581359,5107.53258429127,0,0
"201153_s_at",-4.55551220271686,7.4061731875413,1488.21552567875,0,0
"201031_s_at",-4.55429574055149,7.4996740624064,5475.14724335973,0,0
"215230_x_at",-4.55354625260226,7.54199811095014,4157.12536208598,0,0
"201599_at",-4.54884397158346,7.53111437776333,3637.94495804023,0,0
"200726_at",-4.54737659302876,7.55674749964738,2843.63759224192,0,0
"207721_x_at",-4.53897444677264,7.59927414639168,2156.9726981839,0,0
"200791_s_at",-4.53777566513973,7.48443998506968,4266.4713298889,0,0
"201312_s_at",-4.53642004218516,7.41755148287281,1495.71847801037,0,0
"208680_at",-4.53525230640087,7.60737547084375,5997.77137467205,0,0
"201552_at",-4.53359596031492,7.4455015715561,2479.57430810479,0,0
"200068_s_at",-4.53310534688235,7.57949031185298,2057.86599381898,0,0
"211456_x_at",-4.53262853618713,7.39348954929935,2172.95266437907,0,0
"201300_s_at",-4.53100632903086,7.53266637103217,3578.77700593971,0,0
"225546_at",-4.53047774326286,7.04240996762353,1695.97561519405,0,0
"200090_at",-4.5272370974093,7.43269642825005,2026.7605436832,0,0
"201306_s_at",-4.52694670526766,7.57574006257896,3209.71014790058,0,0
"201322_at",-4.52680568084147,7.59399097738099,1705.51104031651,0,0
"205711_x_at",-4.52464049882443,7.52123209221345,2088.51641562391,0,0
"224788_at",-4.52358359312144,7.3773240821718,4858.34146896075,0,0
"200603_at",-4.51906716117356,7.55885978892075,5736.95405434352,0,0
"209290_s_at",-4.5178535881044,7.04686597636163,1759.4025533784,0,0
"214150_x_at",-4.5172174818829,7.45749319306845,2174.11676197064,0,0
"202442_at",-4.51365270160673,7.4285785808513,2028.86003118252,0,0
"208805_at",-4.51239248553363,7.53327538874447,5578.15899536995,0,0
"201194_at",-4.51129792206977,7.25902260092821,2203.61177443782,0,0
"224625_x_at",-4.50899141120192,7.5658417854347,5749.48018143386,0,0
"214800_x_at",-4.50389475892757,7.50229817624389,5417.65947963086,0,0
"223105_s_at",-4.496368190855,7.5294154048199,2366.94680051434,0,0
"208634_s_at",-4.49572079327533,7.32611399512734,2224.80407354875,0,0
"200779_at",-4.49506233788814,7.51776588311549,1797.71597024699,0,0
"200915_x_at",-4.49170619661528,7.3959907530854,4919.19549621539,0,0
"214363_s_at",-4.49143202800135,7.53797898655943,2648.59591096399,0,0
"200818_at",-4.48420864423947,7.52716108764165,5511.90262160449,0,0
"211858_x_at",-4.48250335289465,7.58347841984905,1559.53221619578,0,0
"211991_s_at",-4.47351005316528,6.94996608870737,2859.91007772252,0,0
"217720_at",-4.47350950870077,7.59831860301894,5862.51436848499,0,0
"205788_s_at",-4.46857592286794,7.40597208355728,3233.29946454768,0,0
"200826_at",-4.4647640055687,7.58157810221851,5736.16889931492,0,0
"210434_x_at",-4.4628801449075,7.45084856625943,3235.05753010514,0,0
"200093_s_at",-4.46280113125304,7.50639279777955,3817.79958751305,0,0
"212538_at",-4.46019810722137,6.92132973141753,1667.78425856303,0,0
"201600_at",-4.45728339668482,7.55337272299292,2837.07698176148,0,0
"222999_s_at",-4.45373377942658,7.19449791182751,2367.72612138931,0,0
"200807_s_at",-4.44674329128482,7.64213814886623,6043.07988799146,0,0
"208407_s_at",-4.44551001097019,7.06476670191956,1911.81600763042,0,0
"208742_s_at",-4.44395402303655,7.44818657121469,3185.41931147397,0,0
"224719_s_at",-4.44371941966141,7.30522715976639,1523.12068673785,0,0
"224999_at",-4.44340171508161,6.61076364930606,2387.11296129504,0,0
